season,season_type,player_id,player_name,team_id,team_abbreviation,games_played,minutes_per_game,fgm_per_game,fga_per_game,fg_pct,fg3m_per_game,fg3a_per_game,fg3_pct,ftm_per_game,fta_per_game,ft_pct,efg_pct
2021-22,Regular Season,1630314,Brandon Williams,1610612757,POR,24,26.7,4.4,11.8,0.372,1.3,4.4,0.292,2.8,4.0,0.701,
2021-22,Regular Season,1630296,Braxton Key,1610612765,DET,11,17.9,3.0,6.5,0.458,0.5,1.9,0.286,0.6,1.2,0.538,
2021-22,Regular Season,1630271,Brodric Thomas,1610612738,BOS,12,5.0,0.7,1.5,0.444,0.2,0.8,0.222,0.3,0.4,0.6,
2021-22,Regular Season,201572,Brook Lopez,1610612749,MIL,13,23.0,4.7,10.1,0.466,1.5,4.1,0.358,1.5,1.8,0.87,
2021-22,Regular Season,1628971,Bruce Brown,1610612751,BKN,72,24.6,3.6,7.0,0.506,0.5,1.3,0.404,1.3,1.8,0.758,
2021-22,Regular Season,1628981,Bruno Fernando,1610612745,HOU,30,5.1,1.2,1.8,0.655,0.0,0.1,0.5,0.5,0.8,0.625,
2021-22,Regular Season,1627854,Bryn Forbes,1610612743,DEN,75,17.1,3.1,7.2,0.429,1.6,3.9,0.414,1.1,1.2,0.908,
2021-22,Regular Season,1627741,Buddy Hield,1610612754,IND,81,30.8,5.5,13.6,0.406,3.2,8.8,0.366,1.4,1.6,0.874,
2021-22,Regular Season,1629604,CJ Elleby,1610612757,POR,58,20.2,2.1,5.3,0.393,0.6,2.2,0.294,1.0,1.4,0.714,
2021-22,Regular Season,203468,CJ McCollum,1610612740,NOP,62,34.6,8.6,18.8,0.46,2.9,7.6,0.388,1.9,2.7,0.682,
2021-22,Regular Season,101139,CJ Miles,1610612738,BOS,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-22,Regular Season,1630595,Cade Cunningham,1610612765,DET,64,32.6,6.7,16.1,0.416,1.8,5.7,0.314,2.2,2.6,0.845,
2021-22,Regular Season,1628997,Caleb Martin,1610612748,MIA,60,22.9,3.5,6.8,0.507,1.1,2.6,0.413,1.2,1.6,0.763,
2021-22,Regular Season,1629629,Cam Reddish,1610612752,NYK,49,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.1,2.3,0.902,
2021-22,Regular Season,1630560,Cam Thomas,1610612751,BKN,67,17.6,3.3,7.5,0.433,0.7,2.6,0.27,1.3,1.6,0.829,
2021-22,Regular Season,1629661,Cameron Johnson,1610612756,PHX,66,26.2,4.2,9.2,0.46,2.5,5.9,0.425,1.5,1.7,0.86,
2021-22,Regular Season,1630787,Cameron McGriff,1610612757,POR,3,15.3,1.7,4.7,0.357,0.7,2.0,0.333,0.7,0.7,1.0,
2021-22,Regular Season,1628419,Cameron Oliver,1610612737,ATL,2,21.7,5.0,7.5,0.667,0.5,1.5,0.333,1.0,1.5,0.667,
2021-22,Regular Season,1626166,Cameron Payne,1610612756,PHX,58,22.0,4.1,10.1,0.409,1.2,3.6,0.336,1.3,1.5,0.843,
2021-22,Regular Season,1627747,Caris LeVert,1610612739,CLE,58,30.7,6.5,14.7,0.444,1.4,4.4,0.32,2.5,3.3,0.756,
2021-22,Regular Season,1630637,Carlik Jones,1610612743,DEN,5,4.7,0.2,1.8,0.111,0.0,0.2,0.0,0.4,0.4,1.0,
2021-22,Regular Season,2546,Carmelo Anthony,1610612747,LAL,69,26.0,4.6,10.5,0.441,2.2,5.8,0.375,1.9,2.3,0.83,
2021-22,Regular Season,1629035,Carsen Edwards,1610612765,DET,4,19.8,2.3,7.5,0.3,1.0,4.0,0.25,0.3,0.3,1.0,
2021-22,Regular Season,1630199,Cassius Stanley,1610612765,DET,9,17.2,2.1,5.1,0.413,0.4,1.9,0.235,1.1,1.1,1.0,
2021-22,Regular Season,1630216,Cassius Winston,1610612764,WAS,7,5.6,0.6,1.6,0.364,0.3,0.9,0.333,0.6,0.6,1.0,
2021-22,Regular Season,1627760,Cat Barber,1610612737,ATL,3,4.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,
2021-22,Regular Season,1626224,Cedi Osman,1610612739,CLE,66,22.1,3.7,8.7,0.432,1.9,5.4,0.357,1.3,2.0,0.664,
2021-22,Regular Season,1628990,Chandler Hutchison,1610612756,PHX,6,3.7,0.2,0.3,0.5,0.0,0.0,0.0,0.3,0.3,1.0,
2021-22,Regular Season,1629646,Charles Bassey,1610612755,PHI,23,7.3,1.3,2.0,0.638,0.0,0.2,0.0,0.4,0.5,0.75,
2021-22,Regular Season,1629718,Charlie Brown Jr.,1610612755,PHI,22,8.1,0.5,1.8,0.256,0.0,0.5,0.083,0.4,0.5,0.9,
2021-22,Regular Season,1630602,Chaundee Brown Jr.,1610612737,ATL,5,20.7,2.0,6.4,0.313,1.2,3.6,0.333,1.0,1.2,0.833,
2021-22,Regular Season,1627767,Cheick Diallo,1610612765,DET,3,10.2,1.0,2.7,0.375,0.0,0.0,0.0,1.7,2.0,0.833,
2021-22,Regular Season,1629002,Chimezie Metu,1610612758,SAC,60,21.3,3.4,7.5,0.452,1.0,3.1,0.306,1.2,1.5,0.78,
2021-22,Regular Season,1628449,Chris Boucher,1610612761,TOR,80,21.1,3.4,7.2,0.464,0.9,2.9,0.297,1.9,2.4,0.777,
2021-22,Regular Season,1629185,Chris Chiozza,1610612744,GSW,34,10.9,0.7,2.4,0.296,0.5,1.6,0.321,0.1,0.1,0.667,
2021-22,Regular Season,1630537,Chris Duarte,1610612754,IND,55,28.0,4.9,11.3,0.432,1.7,4.6,0.369,1.6,2.0,0.804,
2021-22,Regular Season,101108,Chris Paul,1610612756,PHX,65,32.9,5.6,11.3,0.493,1.0,3.1,0.317,2.6,3.1,0.837,
2021-22,Regular Season,1629735,Chris Silva,1610612748,MIA,10,9.1,0.8,1.5,0.533,0.0,0.0,0.0,1.0,1.2,0.833,
2021-22,Regular Season,1626174,Christian Wood,1610612745,HOU,68,30.8,6.5,12.9,0.501,1.9,4.9,0.39,3.0,4.9,0.623,
2021-22,Regular Season,1629643,Chuma Okeke,1610612753,ORL,70,25.0,3.1,8.2,0.376,1.7,5.3,0.318,0.8,0.9,0.846,
2021-22,Regular Season,203991,Clint Capela,1610612737,ATL,74,27.6,5.0,8.2,0.613,0.0,0.0,0.0,1.1,2.3,0.473,
2021-22,Regular Season,1629632,Coby White,1610612741,CHI,61,27.5,4.6,10.6,0.433,2.2,5.8,0.385,1.3,1.5,0.857,
2021-22,Regular Season,1628998,Cody Martin,1610612766,CHA,71,26.3,2.9,6.0,0.482,0.9,2.2,0.384,1.1,1.5,0.701,
2021-22,Regular Season,203469,Cody Zeller,1610612757,POR,27,13.1,1.9,3.3,0.567,0.0,0.1,0.0,1.4,1.8,0.776,
2021-22,Regular Season,1630175,Cole Anthony,1610612753,ORL,65,31.7,5.5,14.0,0.391,2.0,6.0,0.338,3.3,3.9,0.854,
2021-22,Regular Season,1629012,Collin Sexton,1610612739,CLE,11,28.8,6.2,13.7,0.45,1.0,4.1,0.244,2.6,3.5,0.744,
2021-22,Regular Season,1630557,Corey Kispert,1610612764,WAS,77,23.4,3.0,6.7,0.455,1.5,4.2,0.35,0.7,0.8,0.871,
2021-22,Regular Season,202709,Cory Joseph,1610612765,DET,65,24.6,2.7,6.2,0.445,1.0,2.4,0.414,1.5,1.7,0.885,
2021-22,Regular Season,1628591,Craig Sword,1610612764,WAS,3,6.3,1.0,1.3,0.75,0.0,0.3,0.0,0.0,0.0,0.0,
2021-22,Regular Season,1626156,D'Angelo Russell,1610612750,MIN,65,31.9,6.2,15.0,0.411,2.7,8.0,0.34,3.0,3.7,0.825,
2021-22,Regular Season,201571,D.J. Augustin,1610612747,LAL,55,16.1,1.7,4.0,0.423,1.2,3.0,0.415,0.7,0.8,0.884,
2021-22,Regular Season,1628391,D.J. Wilson,1610612761,TOR,4,13.5,2.8,3.8,0.733,0.0,0.5,0.0,2.0,2.5,0.8,
2021-22,Regular Season,1629610,DaQuan Jeffries,1610612763,MEM,3,2.9,0.3,0.7,0.5,0.0,0.3,0.0,0.0,0.0,0.0,
2021-22,Regular Season,1630227,Daishen Nix,1610612745,HOU,24,10.9,1.1,2.8,0.403,0.3,1.1,0.269,0.7,1.3,0.533,
2021-22,Regular Season,1629751,Dakota Mathias,1610612763,MEM,6,2.7,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,0.0,
2021-22,Regular Season,1630625,Dalano Banton,1610612761,TOR,64,10.9,1.3,3.2,0.411,0.2,0.8,0.255,0.4,0.7,0.591,
2021-22,Regular Season,1627745,Damian Jones,1610612758,SAC,56,18.2,3.1,4.8,0.658,0.2,0.5,0.345,1.7,2.3,0.718,
2021-22,Regular Season,203081,Damian Lillard,1610612757,POR,29,36.4,7.7,19.0,0.402,3.2,9.8,0.324,5.5,6.2,0.878,
2021-22,Regular Season,1627814,Damion Lee,1610612744,GSW,63,19.9,2.7,6.1,0.441,1.0,3.0,0.337,1.0,1.2,0.88,
2021-22,Regular Season,1628422,Damyean Dotson,1610612752,NYK,2,10.3,1.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,
2021-22,Regular Season,1629655,Daniel Gafford,1610612764,WAS,72,20.1,4.0,5.7,0.693,0.0,0.0,0.0,1.5,2.1,0.699,
2021-22,Regular Season,1630187,Daniel Oturu,1610612761,TOR,3,9.1,1.0,2.0,0.5,0.0,0.3,0.0,1.0,1.7,0.6,
2021-22,Regular Season,1628464,Daniel Theis,1610612738,BOS,47,20.8,3.2,6.2,0.519,0.7,2.3,0.308,1.0,1.5,0.681,
2021-22,Regular Season,201568,Danilo Gallinari,1610612737,ATL,66,25.3,3.9,9.0,0.434,1.7,4.5,0.381,2.1,2.4,0.904,
2021-22,Regular Season,201980,Danny Green,1610612755,PHI,62,21.8,2.0,5.2,0.394,1.7,4.4,0.38,0.2,0.2,0.786,
2021-22,Regular Season,1627863,Danuel House Jr.,1610612762,UTA,42,17.3,1.9,4.7,0.404,1.0,2.8,0.376,1.0,1.4,0.759,
2021-22,Regular Season,1629647,Darius Bazley,1610612760,OKC,69,27.9,4.0,9.4,0.422,1.2,3.9,0.297,1.7,2.5,0.688,
2021-22,Regular Season,1629636,Darius Garland,1610612739,CLE,68,35.7,8.0,17.3,0.462,2.6,6.7,0.383,3.2,3.5,0.892,
2021-22,Regular Season,201954,Darren Collison,1610612747,LAL,3,12.4,0.7,2.3,0.286,0.0,1.0,0.0,0.0,0.0,0.0,
2021-22,Regular Season,1630561,David Duke Jr.,1610612751,BKN,22,15.5,1.8,4.9,0.361,0.4,1.7,0.243,0.8,1.0,0.81,
2021-22,Regular Season,1630525,David Johnson,1610612761,TOR,2,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,
2021-22,Regular Season,1628021,David Nwaba,1610612745,HOU,46,13.2,1.8,3.8,0.483,0.3,1.1,0.306,1.0,1.5,0.716,
2021-22,Regular Season,1630558,Davion Mitchell,1610612758,SAC,75,27.7,4.7,11.2,0.418,1.3,4.3,0.316,0.7,1.1,0.659,
2021-22,Regular Season,202722,Davis Bertans,1610612742,DAL,56,14.4,1.8,4.9,0.36,1.4,4.1,0.335,0.6,0.7,0.9,
2021-22,Regular Season,1628432,Davon Reed,1610612743,DEN,48,13.9,1.7,3.4,0.503,0.8,1.8,0.43,0.2,0.3,0.667,
2021-22,Regular Season,1630549,Day'Ron Sharpe,1610612751,BKN,32,12.2,2.7,4.7,0.577,0.1,0.2,0.286,0.8,1.3,0.585,
2021-22,Regular Season,1628368,De'Aaron Fox,1610612758,SAC,59,35.3,8.7,18.5,0.473,1.3,4.2,0.297,4.4,5.9,0.75,
2021-22,Regular Season,1629631,De'Andre Hunter,1610612737,ATL,53,29.8,4.8,10.8,0.442,1.4,3.7,0.379,2.4,3.1,0.765,
2021-22,Regular Season,1629001,De'Anthony Melton,1610612763,MEM,73,22.7,3.8,9.5,0.404,1.9,5.1,0.374,1.2,1.6,0.75,
2021-22,Regular Season,201599,DeAndre Jordan,1610612755,PHI,48,13.0,1.9,3.0,0.643,0.0,0.0,0.0,0.5,0.8,0.55,
2021-22,Regular Season,1627761,DeAndre' Bembry,1610612749,MIL,56,18.3,2.2,3.9,0.561,0.3,0.6,0.417,0.4,0.6,0.6,
2021-22,Regular Season,1630610,DeJon Jarreau,1610612754,IND,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-22,Regular Season,201942,DeMar DeRozan,1610612741,CHI,76,36.1,10.2,20.2,0.504,0.7,1.9,0.352,6.8,7.8,0.877,
2021-22,Regular Season,202326,DeMarcus Cousins,1610612743,DEN,48,14.9,3.1,6.8,0.46,0.8,2.5,0.303,2.0,2.6,0.76,
2021-22,Regular Season,1629731,Dean Wade,1610612739,CLE,51,19.2,1.9,4.3,0.456,1.0,2.8,0.359,0.4,0.6,0.667,
2021-22,Regular Season,1629028,Deandre Ayton,1610612756,PHX,58,29.5,7.6,12.0,0.634,0.1,0.3,0.368,1.8,2.4,0.746,
2021-22,Regular Season,1629686,Deividas Sirvydis,1610612765,DET,3,8.9,0.3,3.3,0.1,0.3,2.3,0.143,0.0,0.0,0.0,
2021-22,Regular Season,1627749,Dejounte Murray,1610612759,SAS,68,34.8,8.4,18.3,0.462,1.4,4.3,0.327,2.9,3.6,0.794,
2021-22,Regular Season,1626153,Delon Wright,1610612737,ATL,77,18.9,1.6,3.5,0.454,0.6,1.5,0.379,0.7,0.8,0.857,
2021-22,Regular Season,1630166,Deni Avdija,1610612764,WAS,82,24.2,3.0,7.1,0.432,1.0,3.2,0.317,1.3,1.7,0.757,
2021-22,Regular Season,203471,Dennis Schröder,1610612745,HOU,64,28.7,4.9,11.3,0.431,1.3,3.9,0.344,2.5,2.9,0.853,
2021-22,Regular Season,1628372,Dennis Smith Jr.,1610612757,POR,37,17.3,2.1,5.1,0.418,0.2,0.7,0.222,1.1,1.7,0.656,
2021-22,Regular Season,1627756,Denzel Valentine,1610612762,UTA,24,9.2,1.0,2.8,0.379,0.8,2.0,0.404,0.0,0.0,0.0,
2021-22,Regular Season,202324,Derrick Favors,1610612760,OKC,39,16.7,2.4,4.7,0.516,0.1,0.4,0.125,0.4,0.6,0.64,
2021-22,Regular Season,1627884,Derrick Jones Jr.,1610612741,CHI,51,17.6,2.1,3.8,0.538,0.4,1.2,0.328,1.1,1.4,0.8,
2021-22,Regular Season,201565,Derrick Rose,1610612752,NYK,26,24.5,4.7,10.5,0.445,1.4,3.5,0.402,1.2,1.2,0.968,
2021-22,Regular Season,1628476,Derrick Walton Jr.,1610612765,DET,3,36.1,2.0,8.7,0.231,1.0,4.3,0.231,1.3,1.3,1.0,
2021-22,Regular Season,1628401,Derrick White,1610612738,BOS,75,29.3,4.5,10.7,0.421,1.5,4.9,0.312,2.7,3.1,0.864,
2021-22,Regular Season,1630217,Desmond Bane,1610612763,MEM,76,29.8,6.7,14.5,0.461,3.0,6.9,0.436,1.8,2.0,0.903,
2021-22,Regular Season,1626164,Devin Booker,1610612756,PHX,68,34.5,9.7,20.9,0.466,2.7,7.0,0.383,4.6,5.3,0.868,
2021-22,Regular Season,1629962,Devin Cannady,1610612753,ORL,5,28.9,3.0,8.8,0.341,3.0,7.4,0.405,1.0,1.4,0.714,
2021-22,Regular Season,1630170,Devin Vassell,1610612759,SAS,71,27.3,4.6,10.8,0.427,1.9,5.4,0.361,1.2,1.4,0.838,
2021-22,Regular Season,1629653,Devon Dotson,1610612741,CHI,11,7.7,1.0,2.1,0.478,0.2,0.8,0.222,0.5,0.8,0.556,
2021-22,Regular Season,1629719,Devontae Cacok,1610612759,SAS,15,8.1,1.4,2.1,0.677,0.0,0.0,0.0,0.3,0.5,0.571,
2021-22,Regular Season,1628984,Devonte' Graham,1610612740,NOP,76,28.4,3.9,10.7,0.363,2.5,7.4,0.341,1.6,1.8,0.843,
2021-22,Regular Season,203473,Dewayne Dedmon,1610612748,MIA,67,15.9,2.4,4.3,0.566,0.3,0.7,0.404,1.1,1.5,0.75,
2021-22,Regular Season,1629712,Didi Louzada,1610612757,POR,9,14.4,1.3,3.7,0.364,1.0,2.6,0.391,0.2,0.2,1.0,
2021-22,Regular Season,1628415,Dillon Brooks,1610612763,MEM,32,27.7,7.1,16.4,0.432,1.4,4.7,0.309,2.8,3.3,0.849,
2021-22,Regular Season,1627734,Domantas Sabonis,1610612758,SAC,62,34.4,7.1,12.5,0.573,0.6,2.0,0.312,4.0,5.4,0.741,
2021-22,Regular Season,1628378,Donovan Mitchell,1610612762,UTA,67,33.8,9.2,20.5,0.448,3.5,9.8,0.355,4.0,4.7,0.853,
2021-22,Regular Season,1628978,Donte DiVincenzo,1610612758,SAC,42,23.9,2.8,8.0,0.351,1.8,5.2,0.339,1.7,2.0,0.843,
2021-22,Regular Season,1627827,Dorian Finney-Smith,1610612742,DAL,80,33.0,4.1,8.7,0.471,2.2,5.4,0.395,0.7,1.0,0.675,
2021-22,Regular Season,203926,Doug McDermott,1610612759,SAS,51,24.0,4.2,9.1,0.462,2.1,5.0,0.422,0.8,1.0,0.784,
2021-22,Regular Season,203110,Draymond Green,1610612744,GSW,46,28.9,2.9,5.6,0.525,0.3,1.2,0.296,1.3,2.0,0.659,
2021-22,Regular Season,1629234,Drew Eubanks,1610612757,POR,71,17.5,3.1,5.2,0.596,0.1,0.3,0.217,1.4,1.8,0.762,
2021-22,Regular Season,1630613,Duane Washington Jr.,1610612754,IND,48,20.2,3.6,8.9,0.405,1.7,4.5,0.377,1.0,1.3,0.754,
2021-22,Regular Season,1629130,Duncan Robinson,1610612748,MIA,79,25.9,3.7,9.2,0.399,2.9,7.9,0.372,0.6,0.8,0.836,
2021-22,Regular Season,2730,Dwight Howard,1610612747,LAL,60,16.2,2.2,3.7,0.612,0.1,0.3,0.533,1.6,2.4,0.658,
2021-22,Regular Season,203939,Dwight Powell,1610612742,DAL,82,21.9,3.3,4.9,0.671,0.2,0.5,0.351,2.0,2.6,0.783,
2021-22,Regular Season,1629685,Dylan Windler,1610612739,CLE,50,9.2,0.7,2.0,0.378,0.4,1.4,0.3,0.3,0.4,0.833,
2021-22,Regular Season,202334,Ed Davis,1610612739,CLE,31,6.5,0.4,0.5,0.688,0.0,0.0,0.0,0.2,0.5,0.429,
2021-22,Regular Season,203901,Elfrid Payton,1610612756,PHX,50,11.0,1.3,3.5,0.383,0.1,0.4,0.222,0.2,0.6,0.375,
2021-22,Regular Season,1630190,Elijah Hughes,1610612757,POR,36,12.1,1.3,4.0,0.326,0.7,2.6,0.263,0.2,0.3,0.778,
2021-22,Regular Season,1629150,Emanuel Terry,1610612756,PHX,3,6.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-22,Regular Season,1626144,Emmanuel Mudiay,1610612758,SAC,2,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,
2021-22,Regular Season,202683,Enes Freedom,1610612738,BOS,35,11.8,1.5,2.8,0.526,0.1,0.1,0.4,0.7,0.8,0.857,
2021-22,Regular Season,202339,Eric Bledsoe,1610612757,POR,54,25.2,3.6,8.7,0.421,0.9,3.0,0.313,1.6,2.2,0.761,
2021-22,Regular Season,201569,Eric Gordon,1610612745,HOU,57,29.3,4.7,9.9,0.475,2.2,5.3,0.412,1.8,2.4,0.778,
2021-22,Regular Season,1629672,Eric Paschall,1610612762,UTA,58,12.7,2.0,4.1,0.485,0.7,1.9,0.37,1.1,1.5,0.767,
2021-22,Regular Season,1630647,Eugene Omoruyi,1610612742,DAL,4,4.5,0.5,1.3,0.4,0.3,0.5,0.5,0.5,1.0,0.5,
2021-22,Regular Season,203095,Evan Fournier,1610612752,NYK,80,29.5,5.0,12.1,0.417,3.0,7.7,0.389,1.0,1.4,0.708,
